name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;736;0;506;3067;1030;3067;1053;0
header;211;157;211;191;1833;191;1833;157
A;1020;219;1020;246;1042;246;1042;219
B;801;640;801;657;810;657;810;640
B;1009;885;1009;914;1033;914;1033;885
B;899;1417;899;1434;908;1434;908;1417
C;1003;1563;1003;1593;1025;1593;1025;1563
B;750;1644;750;1660;759;1660;759;1644
B;732;1873;732;1889;741;1889;741;1873
B;763;1919;763;1935;772;1935;772;1919
D;622;2230;622;2258;656;2258;656;2230
D;1006;2237;1006;2264;1026;2264;1026;2237
B;971;2791;971;2807;980;2807;980;2791
B;511;2871;511;2887;534;2887;534;2871
