name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;110;0;68;3055;1221;3055;853;0
header;45;174;45;216;1671;216;1671;174
A;846;234;846;264;872;264;872;234
A;639;602;639;629;657;629;657;602
A;604;749;604;757;611;757;611;749
B;140;843;140;859;150;859;150;843
B;854;921;854;951;876;951;876;921
B;890;971;890;998;918;998;918;971
D;828;979;828;996;837;996;837;979
A;443;981;443;997;451;997;451;981
A;500;1157;500;1164;507;1164;507;1157
A;897;1255;897;1271;906;1271;906;1255
A;898;1302;898;1318;906;1318;906;1302
A;225;1387;225;1393;232;1393;232;1387
A;899;1395;899;1411;908;1411;908;1395
A;899;1488;899;1504;908;1504;908;1488
A;902;1578;902;1594;910;1594;910;1578
C;859;1598;859;1626;880;1626;880;1598
A;902;1623;902;1641;911;1641;911;1623
B;325;1663;325;1679;334;1679;334;1663
B;1047;1670;1047;1686;1056;1686;1056;1670
A;97;1709;97;1726;106;1726;106;1709
B;491;1709;491;1726;501;1726;501;1709
A;898;1925;898;1926;900;1926;900;1925
B;1087;2032;1087;2051;1100;2051;1100;2032
A;135;2257;135;2263;142;2263;142;2257
D;867;2265;867;2295;893;2295;893;2265
A;510;2806;510;2831;523;2831;523;2806
A;915;2808;915;2808;915;2808;915;2808
A;912;2861;912;2877;920;2877;920;2861
