name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;835;0;858;3049;966;3049;920;0
header;46;146;46;180;1680;180;1680;146
A;860;202;860;229;880;229;880;202
B;863;872;863;900;886;900;886;872
A;907;1217;907;1233;914;1233;914;1217
A;907;1309;907;1325;915;1325;915;1309
A;907;1356;907;1372;915;1372;915;1356
A;848;1359;848;1362;852;1362;852;1359
A;909;1538;909;1553;917;1553;917;1538
C;866;1544;866;1572;888;1572;888;1544
A;908;1583;908;1599;916;1599;916;1583
A;908;1767;908;1782;915;1782;915;1767
A;909;1947;909;1963;917;1963;917;1947
A;909;1993;909;2009;917;2009;917;1993
A;909;2038;909;2053;917;2053;917;2038
A;910;2084;910;2100;918;2100;918;2084
D;871;2215;871;2243;893;2243;893;2215
A;912;2680;912;2693;919;2693;919;2680
