name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;480;0;526;3051;1001;3051;1001;0
header;160;129;160;162;1801;162;1801;129
A;964;185;964;212;985;212;985;185
A;634;282;634;298;643;298;643;282
A;737;381;737;386;772;386;772;381
A;962;468;962;468;962;468;962;468
B;967;861;967;888;987;888;987;861
B;932;1112;932;1131;946;1131;946;1112
B;712;1301;712;1317;721;1317;721;1301
C;962;1507;962;1537;984;1537;984;1507
B;932;2115;932;2134;947;2134;947;2115
D;963;2185;963;2213;986;2213;986;2185
B;929;2300;929;2320;944;2320;944;2300
