name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;121;0;281;3047;880;3047;857;0
header;4;134;4;170;1663;170;1663;134
A;834;198;834;225;855;225;855;198
B;716;527;716;544;726;544;726;527
B;354;712;354;727;363;727;363;712
A;744;804;744;819;752;819;752;804
D;597;851;597;867;605;867;605;851
B;832;876;832;902;852;902;852;876
A;808;895;808;901;813;901;813;895
C;834;1565;834;1594;854;1594;854;1565
B;444;1740;444;1755;453;1755;453;1740
A;807;2159;807;2174;815;2174;815;2159
A;261;2162;261;2178;269;2178;269;2162
D;831;2241;831;2268;853;2268;853;2241
A;490;2731;490;2745;498;2745;498;2731
D;449;2831;449;2847;457;2847;457;2831
